hltTimingSummary output at a glance: 

Input file: outputTiming.root
Output root file name: outfile.root

NOTE: Results obtained using CPU time.
      Due to resolution effects in CPUTimer, event histograms may not reflect reality.
      Please be aware of these limitations when drawing your conclusions.

Skipping 65 event(s) due to module initialization:
Events 0, 1, 15, 77, 26, 24, 79, 5, 20, 7516, 271, 186, 258, 530, 56, 1773, 2049, 4609, 1999, 76, 350, 952, 97583, 379, 804, 24881, 39009, 15592, 7970, 99410, 8614, 4317, 17, 164, 395, 19, 2203, 13822, 2379, 3761, 16184, 38, 118, 222, 512, 158, 108, 5473, 207, 751, 4069, 6102, 15685, 28967, 3990, 77063, 1621, 123, 4843, 692, 300, 561, 25, 800, 3887

Not including any information from the following excluded modules: 
hltGetRaw
hltGetConditions
hltBoolFalse
hltBoolTrue

Average path times are as follows (all in msec): 
Module hltEG50EtFilter was slowest in event 54653, with time:    3.9990 msec
Module hltEG50CaloIdVLClusterShapeFilter was slowest in event 856, with time:    1.0000 msec
Module hltPhoton50CaloIdVLHEFilter was slowest in event 192, with time:    1.0000 msec
Module hltPrePhoton50CaloIdVLIsoL was slowest in event 1319, with time:    1.0000 msec
Module hltPhoton50CaloIdVLIsoLEcalIsoFilter was slowest in event 387, with time:    1.0000 msec
Module hltPhoton50CaloIdVLIsoLHEFilter was slowest in event 5341, with time:    1.0000 msec
Module hltPhoton50CaloIdVLIsoLHcalIsoFilter was slowest in event 2382, with time:    1.0000 msec
Module hltPhoton50CaloIdVLIsoLTrackIsoFilter was slowest in event 7073, with time:    1.0000 msec
Module hltPrePhoton60CaloIdLHT300 was slowest in event 586, with time:    1.0000 msec
Module hltEG60EtFilter was slowest in event 15566, with time:    1.0000 msec
Module hltEG60CaloIdLClusterShapeFilter was slowest in event 534, with time:    1.0000 msec
Module hltEG60CaloIdLHEFilter was slowest in event 28775, with time:    1.0000 msec
Module hltPrePhoton60CaloIdLMHT70 was slowest in event 89568, with time:    1.0000 msec
Module hltMHT70 was slowest in event 5433, with time:    1.0000 msec
Module hltPrePhoton70CaloIdXLHT400 was slowest in event 1399, with time:    1.0000 msec
Module hltEG70EtFilter was slowest in event 85069, with time:    1.0000 msec
Module hltEG70CaloIdXLClusterShapeFilter was slowest in event 15670, with time:    1.0000 msec
Module hltEG70CaloIdXLHEFilter was slowest in event 21917, with time:    1.0000 msec
Module hltPrePhoton70CaloIdXLHT500 was slowest in event 703, with time:    1.0000 msec
Module hltPrePhoton70CaloIdXLMHT90 was slowest in event 2020, with time:    1.0000 msec
Module hltPrePhoton70CaloIdXLMHT100 was slowest in event 80799, with time:    1.0000 msec
Module hltPrePhoton75CaloIdVL was slowest in event 801, with time:    1.0000 msec
Module hltEG75EtFilter was slowest in event 178, with time:    1.0000 msec
Module hltEG75CaloIdVLClusterShapeFilter was slowest in event 4590, with time:    1.0000 msec
Module hltPhoton75CaloIdVLHEFilter was slowest in event 25370, with time:    1.0000 msec
Module hltPrePhoton75CaloIdVLIsoL was slowest in event 761, with time:    1.0000 msec
Module hltPhoton75CaloIdVLIsoLEcalIsoFilter was slowest in event 9675, with time:    1.0000 msec
Module hltPhoton75CaloIdVLIsoLHEFilter was slowest in event 7342, with time:    1.0000 msec
Module hltPhoton75CaloIdVLIsoLHcalIsoFilter was slowest in event 13449, with time:    1.0000 msec
Module hltPhoton75CaloIdVLIsoLTrackIsoFilter was slowest in event 37299, with time:    1.0000 msec
Module hltPrePhoton90CaloIdVL was slowest in event 90064, with time:    1.0000 msec
Module hltEG90EtFilter was slowest in event 39, with time:    1.0000 msec
Module hltEG90CaloIdVLClusterShapeFilter was slowest in event 2786, with time:    1.0000 msec
Module hltPhoton90CaloIdVLHEFilter was slowest in event 39098, with time:    1.0000 msec
Module hltPrePhoton90CaloIdVLIsoL was slowest in event 377, with time:    1.0000 msec
Module hltPhoton90CaloIdVLIsoLEcalIsoFilter was slowest in event 46663, with time:    1.0000 msec
Module hltPhoton90CaloIdVLIsoLHEFilter was slowest in event 62826, with time:    0.9990 msec
Module hltPhoton90CaloIdVLIsoLHcalIsoFilter was slowest in event 59183, with time:    1.0000 msec
Module hltPhoton90CaloIdVLIsoLTrackIsoFilter was slowest in event 44247, with time:    1.0000 msec
Module hltPrePhoton90EBOnlyCaloIdVLIsoLTriPFJet25 was slowest in event 82, with time:    1.0000 msec
Module hltEG90EBOnlyEtFilter was slowest in event 203, with time:    1.0000 msec
Module hltEG90EBOnlyCaloIdVLClusterShapeFilter was slowest in event 5433, with time:    1.0000 msec
Module hltPhoton90EBOnlyCaloIdVLIsoLEcalIsoFilter was slowest in event 39344, with time:    1.0000 msec
Module hltPhoton90EBOnlyCaloIdVLIsoLHcalIsoFilter was slowest in event 87693, with time:    1.0000 msec
Module hltPrePhoton90EBOnlyCaloIdVLIsoLTriPFJet30 was slowest in event 639, with time:    1.0000 msec
Module hltPrePhoton135 was slowest in event 156, with time:    1.0000 msec
Module hltEG135EtFilter was slowest in event 6845, with time:    1.0000 msec
Module hltPrePhoton225NoHE was slowest in event 228, with time:    1.0000 msec
Module hltEG225EtFilter was slowest in event 23, with time:    1.0000 msec
Module hltPrePhoton400 was slowest in event 223, with time:    1.0000 msec
Module hltEG400EtFilter was slowest in event 4823, with time:    1.0000 msec
Module hltPrePhoton200NoHE was slowest in event 738, with time:    1.0000 msec
Module hltEG200EtFilter was slowest in event 25981, with time:    1.0000 msec
Module hltPreDoublePhoton43HEVT was slowest in event 719, with time:    1.0000 msec
Module hltEG43EtFilter was slowest in event 187, with time:    1.0000 msec
Module hltEG43HEVTFilter was slowest in event 1404, with time:    1.0000 msec
Module hltDoubleEG43EtDoubleFilter was slowest in event 1477, with time:    1.0000 msec
Module hltDoubleEG43HEVTDoubleFilter was slowest in event 13883, with time:    1.0000 msec
Module hltPreDoublePhoton48HEVT was slowest in event 352, with time:    1.0000 msec
Module hltEG48EtFilter was slowest in event 39026, with time:    1.0000 msec
Module hltEG48HEVTFilter was slowest in event 1496, with time:    1.0000 msec
Module hltDoubleEG48EtDoubleFilter was slowest in event 10370, with time:    1.0000 msec
Module hltPreDoublePhoton70 was slowest in event 1861, with time:    1.0000 msec
Module hltEG70HEFilter was slowest in event 777, with time:    1.0000 msec
Module hltDoubleEG70EtDoubleFilter was slowest in event 14948, with time:    1.0000 msec
Module hltDoubleEG70HEDoubleFilter was slowest in event 81365, with time:    1.0000 msec
Module hltPreDoublePhoton80 was slowest in event 442, with time:    1.0000 msec
Module hltEG80EtFilter was slowest in event 3858, with time:    2.0000 msec
Module hltEG80HEFilter was slowest in event 5150, with time:    1.0000 msec
Module hltDoubleIsoEG80EtFilterUnseededTight was slowest in event 13449, with time:    1.0000 msec
Module hltDoublePhoton80EgammaLHEDoubleFilter was slowest in event 92983, with time:    1.0000 msec
Module hltL1sL1DoubleEG2FwdVeto was slowest in event 80176, with time:    3.0000 msec
Module hltL1sL1SingleEG5 was slowest in event 61715, with time:    1.0000 msec
Module hltPreL1SingleEG12 was slowest in event 81870, with time:    1.0000 msec
Module hltL1IsoStartUpElectronPixelSeeds was slowest in event 9227, with time:  762.8840 msec
Module hltL1NonIsoStartUpElectronPixelSeeds was slowest in event 17616, with time:  998.8480 msec
Module hltCkfL1IsoTrackCandidates was slowest in event 31577, with time:  620.9050 msec
Module hltCtfL1IsoWithMaterialTracks was slowest in event 31577, with time:    6.9990 msec
Module hltPixelMatchElectronsL1Iso was slowest in event 156, with time:    1.0000 msec
Module hltCkfL1NonIsoTrackCandidates was slowest in event 95115, with time:  968.8530 msec
Module hltCtfL1NonIsoWithMaterialTracks was slowest in event 95115, with time:   15.9970 msec
Module hltPixelMatchElectronsL1NonIso was slowest in event 44045, with time:    1.0000 msec
Module hltElectronL1IsoDetaDphi was slowest in event 47006, with time:    1.0000 msec
Module hltElectronL1NonIsoDetaDphi was slowest in event 421, with time:    1.0000 msec
Module hltPreEle15CaloIdTCaloIsoVLTrkIdTTrkIsoVL was slowest in event 310, with time:    1.0000 msec
Module hltEG15EtFilter was slowest in event 14343, with time:    1.0000 msec
Module hltEG15CaloIdTClusterShapeFilter was slowest in event 35811, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLEcalIsoFilter was slowest in event 29792, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLHEFilter was slowest in event 75, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLHcalIsoFilter was slowest in event 215, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLPixelMatchFilter was slowest in event 55257, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLOneOEMinusOneOPFilter was slowest in event 404, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLTrkIdTDetaFilter was slowest in event 219, with time:    1.0000 msec
Module hltEle15CaloIdTCaloIsoVLTrkIdTDphiFilter was slowest in event 866, with time:    1.0000 msec
Module hltL1IsoElectronTrackIsol was slowest in event 488, with time:    1.0000 msec
Module hltL1NonIsoElectronTrackIsol was slowest in event 95115, with time:    2.9990 msec
Module hltEle15CaloIdTCaloIsoVLTrkIdTTrkIsoVLTrackIsoFilter was slowest in event 1413, with time:    1.0000 msec
Module hltPreEle17CaloIdLCaloIsoVL was slowest in event 112, with time:    1.0000 msec
Module hltEG17EtFilter was slowest in event 44565, with time:    1.0000 msec
Module hltEG17CaloIdLClusterShapeFilter was slowest in event 64453, with time:    1.0000 msec
Module hltEG17CaloIdLCaloIsoVLEcalIsoFilter was slowest in event 34782, with time:    1.0000 msec
Module hltEG17CaloIdLCaloIsoVLHEFilter was slowest in event 60, with time:    1.0000 msec
Module hltEG17CaloIdLCaloIsoVLHcalIsoFilter was slowest in event 414, with time:    1.0000 msec
Module hltEle17CaloIdLCaloIsoVLPixelMatchFilter was slowest in event 39, with time:    1.0000 msec
Module hltPreEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8Mass30 was slowest in event 75, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8ClusterShapeFilter was slowest in event 5105, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8EcalIsolFilter was slowest in event 45901, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8HEFilter was slowest in event 62682, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8HcalIsolFilter was slowest in event 185, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8PixelMatchFilter was slowest in event 2849, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8OneOEMinusOneOPFilter was slowest in event 85310, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8DetaFilter was slowest in event 13833, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8DphiFilter was slowest in event 28520, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8TrackIsolFilter was slowest in event 16011, with time:    1.0000 msec
Module hltDoubleEG8EtFilterUnseeded was slowest in event 6257, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8HEDoubleFilter was slowest in event 4501, with time:    1.0000 msec
Module hltEle17CaloIdVTCaloIsoVTTrkIdTTrkIsoVTSC8PMMassFilter was slowest in event 6074, with time:    1.0000 msec
Module hltL1sL1EG18ForJet16 was slowest in event 5797, with time:    1.0000 msec
Module hltPreEle27CaloIdLCaloIsoVLTrkIdVLTrkIsoVL was slowest in event 548, with time:    1.0000 msec
Module hltEG27EtFilter was slowest in event 46543, with time:    1.0000 msec
Module hltEle27CaloIdLClusterShapeFilter was slowest in event 90311, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLEcalIsoFilter was slowest in event 29963, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLHEFilter was slowest in event 9081, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLHcalIsoFilter was slowest in event 1006, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLPixelMatchFilter was slowest in event 3853, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLOneOEMinusOneOPFilter was slowest in event 703, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLTrkIdVLDetaFilter was slowest in event 49182, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLTrkIdVLDphiFilter was slowest in event 388, with time:    1.0000 msec
Module hltEle27CaloIdLCaloIsoVLTrkIdVLTrkIsoVLTrackIsoFilter was slowest in event 3218, with time:    1.0000 msec
Module hltPreEle27WP80 was slowest in event 90, with time:    1.0000 msec
Module hltEle27WP80ClusterShapeFilter was slowest in event 7093, with time:    1.0000 msec
Module hltEle27WP80EcalIsoFilter was slowest in event 421, with time:    1.0000 msec
Module hltEle27WP80HEFilter was slowest in event 486, with time:    1.0000 msec
Module hltEle27WP80HcalIsoFilter was slowest in event 1002, with time:    1.0000 msec
Module hltEle27WP80PixelMatchFilter was slowest in event 420, with time:    1.0000 msec
Module hltEle27WP80OneOEMinusOneOPFilter was slowest in event 14202, with time:    1.0000 msec
Module hltEle27WP80DetaFilter was slowest in event 14904, with time:    1.0000 msec
Module hltEle27WP80DphiFilter was slowest in event 6426, with time:    1.0000 msec
Module hltEle27WP80TrackIsoFilter was slowest in event 11970, with time:    1.0000 msec
Module hltPreEle27WP80PFMT50 was slowest in event 2089, with time:    1.0000 msec
Module hltPFMHTProducer was slowest in event 12734, with time:    1.0000 msec
Module hltEle27WP80PFMT50PFMTFilter was slowest in event 29643, with time:    1.0000 msec
Module hltPreEle32WP70 was slowest in event 84402, with time:    1.0000 msec
Module hltEG32EtFilter was slowest in event 98493, with time:    1.0000 msec
Module hltEle32WP70ClusterShapeFilter was slowest in event 64456, with time:    1.0000 msec
Module hltEle32WP70EcalIsoFilter was slowest in event 432, with time:    1.0000 msec
Module hltEle32WP70HEFilter was slowest in event 9728, with time:    1.0000 msec
Module hltEle32WP70HcalIsoFilter was slowest in event 10135, with time:    1.0000 msec
Module hltEle32WP70PixelMatchFilter was slowest in event 1614, with time:    1.0000 msec
Module hltEle32WP70OneOEMinusOneOPFilter was slowest in event 11144, with time:    1.0000 msec
Module hltEle32WP70DetaFilter was slowest in event 78568, with time:    1.0000 msec
Module hltEle32WP70DphiFilter was slowest in event 91860, with time:    1.0000 msec
Module hltEle32WP70TrackIsoFilter was slowest in event 8653, with time:    1.0000 msec
Module hltPreEle32WP70PFMT50 was slowest in event 776, with time:    1.0000 msec
Module hltEle32WP70PFMT50PFMTFilter was slowest in event 22013, with time:    1.0000 msec
Module hltPreEle32CaloIdLCaloIsoVLTrkIdVLTrkIsoVL was slowest in event 256, with time:    1.0000 msec
Module hltEG32CaloIdLClusterShapeFilter was slowest in event 992, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLEcalIsoFilter was slowest in event 1501, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLHEFilter was slowest in event 772, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLHcalIsoFilter was slowest in event 30288, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLPixelMatchFilter was slowest in event 78121, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLOneOEMinusOneOPFilter was slowest in event 2899, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLTrkIdVLDetaFilter was slowest in event 2663, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLTrkIdVLDphiFilter was slowest in event 845, with time:    1.0000 msec
Module hltEle32CaloIdLCaloIsoVLTrkIdVLTrkIsoVLTrackIsoFilter was slowest in event 2451, with time:    1.0000 msec
Module hltPreEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17 was slowest in event 144, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17L1MatchFilterRegional was slowest in event 27757, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17EtFilter was slowest in event 56944, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17ClusterShapeFilter was slowest in event 1223, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17EcalIsolFilter was slowest in event 1208, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17HEFilter was slowest in event 1920, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17HcalIsolFilter was slowest in event 2545, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17PixelMatchFilter was slowest in event 1668, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17OneOEMinusOneOPFilter was slowest in event 5776, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17DetaFilter was slowest in event 1651, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17DphiFilter was slowest in event 2515, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17TrackIsolFilter was slowest in event 10913, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17DoubleEtFilter was slowest in event 3864, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTSC17HEDoubleFilter was slowest in event 12326, with time:    1.0000 msec
Module hltPreEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17 was slowest in event 9, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17L1MatchFilterRegional was slowest in event 264, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17EtFilter was slowest in event 29664, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17ClusterShapeFilter was slowest in event 254, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17EcalIsolFilter was slowest in event 680, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17HEFilter was slowest in event 626, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17HcalIsolFilter was slowest in event 2756, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17PixelMatchFilter was slowest in event 1234, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17OneOEMinusOneOPFilter was slowest in event 1874, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17DetaFilter was slowest in event 6225, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17DphiFilter was slowest in event 8541, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17TrackIsolFilter was slowest in event 3989, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17DoubleEtFilter was slowest in event 11621, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17HEDoubleFilter was slowest in event 80073, with time:    1.0000 msec
Module hltEle32CaloIdTCaloIsoTTrkIdTTrkIsoTEle17PixelMatchDoubleFilter was slowest in event 15503, with time:    1.0000 msec
Module hltPreEle65CaloIdVTTrkIdT was slowest in event 184, with time:    1.0000 msec
Module hltEG65EtFilter was slowest in event 71408, with time:    1.0000 msec
Module hltEG65CaloIdTClusterShapeFilter was slowest in event 1496, with time:    1.0000 msec
Module hltEG65CaloIdVTHEFilter was slowest in event 67646, with time:    1.0000 msec
Module hltEle65CaloIdVTPixelMatchFilter was slowest in event 23728, with time:    1.0000 msec
Module hltEle65CaloIdVTOneOEMinusOneOPFilter was slowest in event 9344, with time:    1.0000 msec
Module hltPreEle80CaloIdVTTrkIdT was slowest in event 1088, with time:    1.0000 msec
Module hltEG80CaloIdTClusterShapeFilter was slowest in event 35807, with time:    1.0000 msec
Module hltEG80CaloIdVTHEFilter was slowest in event 24563, with time:    1.0000 msec
Module hltEle80CaloIdVTPixelMatchFilter was slowest in event 23953, with time:    1.0000 msec
Module hltEle80CaloIdVTOneOEMinusOneOPFilter was slowest in event 35934, with time:    1.0000 msec
Module hltEle80CaloIdVTTrkIdTDetaFilter was slowest in event 1223, with time:    1.0000 msec
Module hltEle80CaloIdVTTrkIdTDphiFilter was slowest in event 32327, with time:    1.0000 msec
Module hltPreEle100CaloIdVTTrkIdT was slowest in event 77717, with time:    1.0000 msec
Module hltEG100EtFilter was slowest in event 19145, with time:    1.0000 msec
Module hltEG100CaloIdTClusterShapeFilter was slowest in event 12217, with time:    1.0000 msec
Module hltEG100CaloIdVTHEFilter was slowest in event 75401, with time:    1.0000 msec
Module hltEle100CaloIdVTPixelMatchFilter was slowest in event 71328, with time:    1.0000 msec
Module hltEle100CaloIdVTTrkIdTDetaFilter was slowest in event 58468, with time:    1.0000 msec
Module hltL1sL1DoubleEG5 was slowest in event 1734, with time:    1.0000 msec
Module hltPreDoubleEle33CaloIdL was slowest in event 499, with time:    1.0000 msec
Module hltEG33EtFilter was slowest in event 150, with time:    1.0000 msec
Module hltEG33HEFilter was slowest in event 99546, with time:    1.0000 msec
Module hltEG33CaloIdLClusterShapeFilter was slowest in event 20851, with time:    1.0000 msec
Module hltEle33CaloIdLPixelMatchFilter was slowest in event 716, with time:    1.0000 msec
Module hltDoubleEG33EtDoubleFilter was slowest in event 388, with time:    1.0000 msec
Module hltDoubleEG33HEDoubleFilter was slowest in event 7984, with time:    1.0000 msec
Module hltDoubleEG33CaloIdLClusterShapeDoubleFilter was slowest in event 33646, with time:    1.0000 msec
Module hltDiEle33CaloIdLPixelMatchDoubleFilter was slowest in event 80585, with time:    1.0000 msec
Module hltPreDoubleEle33CaloIdLCaloIsoT was slowest in event 19389, with time:    1.0000 msec
Module hltEle33CaloIdLCaloIsoTEcalIsoFilter was slowest in event 326, with time:    1.0000 msec
Module hltEle33CaloIdLCaloIsoTHcalIsoFilter was slowest in event 1920, with time:    1.0000 msec
Module hltEle33CaloIdLCaloIsoTPixelMatchFilter was slowest in event 675, with time:    1.0000 msec
Module hltDiEle33CaloIdLCaloIsoTEcalIsoDoubleFilter was slowest in event 32099, with time:    1.0000 msec
Module hltDiEle33CaloIdLCaloIsoTHcalIsoDoubleFilter was slowest in event 87157, with time:    0.9990 msec
Module hltPreDoubleEle33CaloIdT was slowest in event 283, with time:    1.0000 msec
Module hltEG33CaloIdTHEFilter was slowest in event 29269, with time:    1.0000 msec
Module hltEG33CaloIdTClusterShapeFilter was slowest in event 4603, with time:    1.0000 msec
Module hltEle33CaloIdTPixelMatchFilter was slowest in event 2139, with time:    1.0000 msec
Module hltDoubleEG33CaloIdTHEDoubleFilter was slowest in event 6168, with time:    1.0000 msec
Module hltDoubleEG33CaloIdTClusterShapeDoubleFilter was slowest in event 13847, with time:    1.0000 msec
Module hltPreDoubleEle45CaloIdL was slowest in event 1074, with time:    1.0000 msec
Module hltEG45EtFilter was slowest in event 96474, with time:    1.0000 msec
Module hltEG45HEFilter was slowest in event 9386, with time:    1.0000 msec
Module hltEG45CaloIdLClusterShapeFilter was slowest in event 1496, with time:    1.0000 msec
Module hltEle45CaloIdLPixelMatchFilter was slowest in event 516, with time:    1.0000 msec
Module hltDoubleEG45EtDoubleFilter was slowest in event 4553, with time:    1.0000 msec
Module hltDoubleEG45HEDoubleFilter was slowest in event 13449, with time:    1.0000 msec
Module hltL1sL1SingleJet52Central was slowest in event 1232, with time:    1.0000 msec
Module hltPFTausMediumIso was slowest in event 91484, with time:    6.0000 msec
Module hltPFTauMediumIsoTrackFindingDiscriminator was slowest in event 3140, with time:    1.0000 msec
Module hltPFTauMediumIsoIsolationDiscriminator was slowest in event 446, with time:    1.0000 msec
Module hltSelectedPFTausMediumIsoTrackFinding was slowest in event 805, with time:    1.0000 msec
Module hltSelectedPFTausMediumIsoTrackFindingIsolation was slowest in event 2800, with time:    1.0000 msec
Module hltConvPFTausMediumIsoTrackFinding was slowest in event 15394, with time:    1.0000 msec
Module hltConvPFTausMediumIsoTrackFindingIsolation was slowest in event 6709, with time:    1.0000 msec
Module hltConvPFTausMediumIso was slowest in event 10775, with time:    1.0000 msec
Module hltL1sL1Jet52ETM30 was slowest in event 14709, with time:    1.0000 msec
Module hltL1sDoubleTauJet44Eta2p17orDoubleJet64Central was slowest in event 75519, with time:    1.0000 msec
Module hltPreHT350DoubleIsoPFTau10Trk3PFMHT45 was slowest in event 2733, with time:    1.0000 msec
Module hlt2TauJet5 was slowest in event 3017, with time:    1.0000 msec
Module hltPFMHT45Filter was slowest in event 2402, with time:    1.0000 msec
Module hlt2PFJet10 was slowest in event 78924, with time:    1.0000 msec
Module hltPFTauTrackPt3Discriminator was slowest in event 43177, with time:    1.0000 msec
Module hltSelectedPFTausTrackPt3FindingTightIsolation was slowest in event 84489, with time:    1.0000 msec
Module hltConvPFTausTrackPt3TightIsolation was slowest in event 10036, with time:    1.0000 msec
Module hlt2PFTau10Track3TightIso was slowest in event 26643, with time:    1.0000 msec
Module hltCkfActivityTrackCandidates was slowest in event 95115, with time:  968.8530 msec
Module hltCtfActivityWithMaterialTracks was slowest in event 95115, with time:   16.9970 msec
Module hltPixelMatchElectronsActivity was slowest in event 2108, with time:    1.0000 msec
Module hltElectronActivityDetaDphi was slowest in event 8246, with time:    1.0000 msec
Module hltElectronActivityTrackIsol was slowest in event 64177, with time:    7.9990 msec
Module hltPreHT400DoubleIsoPFTau10Trk3PFMHT50 was slowest in event 4247, with time:    1.0000 msec
Module hltPFMHT50Filter was slowest in event 10036, with time:    1.0000 msec
Module hltL1sL1Mu3Jet16Central was slowest in event 19583, with time:    1.0000 msec
Module hltL1sL1Mu3Jet20Central was slowest in event 34, with time:    1.0000 msec
Module hltL1sL1Mu3Jet28Central was slowest in event 28729, with time:    1.0000 msec
Module hltPreMu10R014MR200 was slowest in event 1093, with time:    1.0000 msec
Module hltSingleMuOpenCandidateL1Filtered0 was slowest in event 23497, with time:    1.0000 msec
Module hltSingleMuOpenCandidateL2Filtered3 was slowest in event 1634, with time:    1.0000 msec
Module hltSingleMuOpenCandidateL3Filtered10 was slowest in event 4328, with time:    1.0000 msec
Module hltPreMu10R025MR200 was slowest in event 101, with time:    1.0000 msec
Module hltR025MR200 was slowest in event 20020, with time:    1.0000 msec
Module hltPreMu10R029MR200 was slowest in event 910, with time:    1.0000 msec
Module hltR029MR200 was slowest in event 19797, with time:    1.0000 msec
Module hltPreMu10R033MR200 was slowest in event 18965, with time:    1.0000 msec
Module hltR033MR200 was slowest in event 55013, with time:    1.0000 msec
Module hltPreHT300Mu15PFMHT40 was slowest in event 3864, with time:    1.0000 msec
Module hltHTT100L1MuFiltered0 was slowest in event 10473, with time:    1.0000 msec
Module hltL1HTT100singleMuL2PreFiltered10 was slowest in event 11823, with time:    1.0000 msec
Module hltL1HTT100singleMuL3PreFiltered15 was slowest in event 15193, with time:    1.0000 msec
Module hltPFMHT40Filter was slowest in event 24456, with time:    1.0000 msec
Module hltPreHT300Mu15PFMHT50 was slowest in event 5936, with time:    1.0000 msec
Module hltL1sL1SingleMuOpenCandidate was slowest in event 1288, with time:    1.0000 msec
Module hltPreHT350Mu5PFMHT45 was slowest in event 5583, with time:    1.0000 msec
Module hltL1HTT100L1MuFiltered3 was slowest in event 4117, with time:    1.0000 msec
